Timepoint,cued_E1_0,cued_E1_4,cued_E1_8,cued_E1_16,cued_E2_0,cued_E2_4,cued_E2_8,cued_E2_16,cued_E3_0,cued_E3_4,cued_E3_8,cued_E3_16,uncued_E1_0,uncued_E1_4,uncued_E1_8,uncued_E1_16,uncued_E2_0,uncued_E2_4,uncued_E2_8,uncued_E2_16,uncued_E3_0,uncued_E3_4,uncued_E3_8,uncued_E3_16
t340,3.7640445786858967,3.883586009328412,3.9118217491056972,3.9995561021553074,3.7774064897460065,3.967979790882109,3.977299339979846,4.040239247636198,3.8553321089673545,4.044808303857138,4.061584430028812,4.114888898516377,4.172045137666666,4.165591063809524,3.7650178440000004,4.018421661075838,4.004396295939394,4.006980315976191,3.8519625077976185,4.02317637945395,4.026369887982456,4.0056329205578995,3.9602655250077143,4.06237162496312
t341,3.7707419880971242,3.8864354533471057,3.925713784067105,3.9918986678700867,3.7830882780179294,3.965557200203942,3.987901451394241,4.038623845194939,3.8586611320877493,4.046920976557838,4.067448560181697,4.115395150630979,4.183844351,4.166952776706349,3.772803013630952,4.021796048880071,4.010268481333333,4.007183574982296,3.8557674966785713,4.033624211883245,4.03324624995614,4.0083018102437284,3.974084954577923,4.09223432979126
t342,3.764077822365384,3.8974614745975322,3.9396571187032143,3.987888019468579,3.7820848563994205,3.9714711715356414,3.995485635575065,4.035597412848785,3.8583482141779086,4.053767787258087,4.072741478345825,4.115998672501782,4.142093654000001,4.169652042632276,3.779458434892857,4.018557303139331,3.9922093804696965,4.009085969532967,3.863376241583334,4.033894220725194,4.017370887372808,4.007296129724483,3.979439878438229,4.092836958655818
t343,3.768512387873932,3.905662991691572,3.940847412613914,3.9974375015190136,3.786250647504707,3.9705694951462505,3.998445114550224,4.0451516788453,3.863756471466439,4.051540083236065,4.0768697102621365,4.121646840242372,4.140118905333333,4.164929796415343,3.7786591059761903,4.018771178756613,3.9910622380151515,4.007671153873931,3.871574450892857,4.038199176057635,4.0191290875219305,4.005826591618272,3.986405895858309,4.1061236278567455
t344,3.77503580858547,3.920177023798016,3.954332898585104,4.00157420681477,3.7864972674277846,3.9819637025591312,4.007237330405159,4.0472056513677055,3.86345078375696,4.060771784853683,4.0863757271471695,4.126863746774875,4.140511907999999,4.168575595304232,3.8309072661428565,4.031695358024691,3.99375459330303,4.014936939685898,3.8762416345793653,4.046454933398693,4.018135363921052,4.008710240085054,3.9974131992196966,4.115480298238841
t345,3.821811591474359,3.922172822603387,3.953155832818763,4.004416884813354,3.835844280206954,3.9843349761359916,4.008614718538484,4.053279769081856,3.8906262279651784,4.063287499444988,4.087677862044401,4.13207530669132,4.161129890333333,4.167835119603175,3.832880100369047,4.030443089356262,4.013961155621212,4.014224734589439,3.8609704284166666,4.047279634451575,4.0445499732763155,4.00980640879114,3.9893135587799433,4.114710014159967
t346,3.8284374113547015,3.930150869696078,3.96401924959554,3.996494225014581,3.840039609558255,3.9864429413913833,4.011797937008237,4.050639814591763,3.8862973825308984,4.065665328759683,4.088823208723854,4.128502390502509,4.155545390666666,4.151635705343916,3.8136847031904764,4.05665158840388,4.009328686818182,4.002300249996642,3.8476315849880955,4.056207323184641,4.041241340807018,3.9975070107910837,3.9679698053127708,4.1235253528729405
t347,3.8405481393089134,3.931104311012038,3.9652493369327737,3.9980790596420137,3.844667672828609,3.995486959248371,4.008559623913147,4.052449253222142,3.8928267432560792,4.078148219510941,4.088015764029075,4.131233269268844,4.1645930296666664,4.151691632671958,3.8117031317619046,4.06065339489418,4.01641153059091,3.980923830112638,3.83555178581746,4.05646978764602,4.047311621223684,3.9751431275898277,3.95769582791342,4.119657883886093
t348,3.8349346389978636,3.9357879856358204,3.9762142183361533,4.003851635598505,3.846954434524572,3.9980731467455755,4.016990489468801,4.047156962148697,3.8945985431072545,4.081413259198217,4.093998144249467,4.129667531692488,4.157975075333333,4.149093189444445,3.8141157323809525,4.066100858342152,4.011133693454545,3.9822655418635535,3.857329974380952,4.060995158024807,4.041861490131579,3.9892196892029217,3.978569809621212,4.126121004995765
t349,3.8291433095555556,3.9294312381263294,3.975372751955309,3.9941804904196294,3.84490708155975,3.996407406954429,4.013208120626103,4.03521177073277,3.8949139165566535,4.077771278417039,4.081653517685096,4.12471837878669,4.1784745999999995,4.1458075248412705,3.8889703518095233,4.063747154400353,4.018037319848485,3.97952537587729,3.8949441343095237,4.063364869756388,4.047517011048245,3.9857873267312405,4.004873172850649,4.128658480255874
t350,3.8416876638611113,3.929936419255418,3.971355270352757,4.0071526948325396,3.854449901453755,3.989572123059429,4.009907952971159,4.051614128329628,3.9097131560308283,4.0752817064057165,4.085564799539286,4.137619882354562,4.176981147666667,4.15190974702381,3.883208144619048,4.065707040008818,4.017380928121212,3.9836302407032966,3.875711827761905,4.059553978202656,4.047686021539474,3.9977132316015505,3.9909185520800867,4.126416877315013
t351,3.847412889143939,3.9479571334219132,3.9738452219360902,4.009246476113513,3.852736674270942,4.0003966818422985,4.010483382199379,4.052593247260467,3.9109333572432035,4.082290244480166,4.090584676598889,4.140749356410608,4.178379098999999,4.138062486468254,3.882973272107143,4.07071024675485,4.020418098848485,3.976051984594323,3.877594002309523,4.072160616232621,4.0489890126228065,3.997992714066739,3.9935916071341993,4.137729031288925
t352,3.8585513024823235,3.975077421940269,3.9749535449953006,4.006672425620847,3.8623820718556012,4.009694274107392,4.013344478601356,4.05067083627039,3.919181884835645,4.092242098403983,4.091513237751371,4.138489978498429,4.270754851481482,4.184500656640212,3.8900467386428574,4.086428645873016,4.031252462924242,3.9920424027124546,3.884611207428571,4.086376788773025,4.061224408776315,4.002553331851733,3.998249287201299,4.154975994499553
t353,3.864302946,3.9872278381876898,3.968307267099937,4.009652452195431,3.86582526712818,4.014574093489125,4.0134886151429665,4.05508961152516,3.923917106036492,4.099523429886659,4.093740179883547,4.142794807595281,4.270903758518518,4.185149230304233,3.8869589897857146,4.086536481340388,4.032014156757575,3.9946607417042133,3.8810817644880955,4.087121594866162,4.061411674,4.003507878977635,3.9957858975064937,4.1611809669135695
t354,3.845017705833333,3.9865462107440464,3.963200657547618,4.012942556015283,3.855175298249663,4.00339807098519,4.0106744482359025,4.056054260090025,3.914275584029974,4.0977646807907595,4.091913688078867,4.1422783302845,4.269992293333334,4.187709088756614,3.8895020951071424,4.105414847724869,4.035713256348485,3.9966245691098914,3.8807648167738096,4.0960143571598335,4.065771686052631,4.004780121998738,3.983315341142857,4.179597310909813
t355,3.8497595054960314,3.965925891469638,3.973862968368734,4.011009040263,3.8618504589944096,3.9926676031096378,4.017259745108211,4.058503463983325,3.92417500674794,4.089607511775975,4.09189648130289,4.144499667978243,4.485911520416667,4.1858514513095235,3.880089374964286,4.106223821313933,4.064549542242425,3.9952779212216116,3.8783433711071424,4.089989764281194,4.074058207078947,4.006844308522186,3.9776633743333334,4.1729191892496384
t356,3.851899505210318,3.9686155413113253,3.9737567333245623,4.017427671182483,3.8595441369453125,3.9944679994059284,4.00166499264553,4.061361830354212,3.9285672662636,4.0887520670263635,4.0759398680886925,4.149154662457333,4.4653396025,4.188290199259259,3.8866010740714287,4.104578136688713,4.047811947151515,3.9998073338937727,3.875174789142857,4.092633322939245,4.083405837995613,4.009451977480699,3.9691555626349215,4.176151715050505
t357,3.8656736730952383,3.9780897135087754,3.977872369813597,4.020673708055938,3.866653676185605,3.9985730551423506,4.002732631915322,4.065103009166203,3.940464871673189,4.089368334984696,4.079769840581296,4.151570857292585,4.474542552916666,4.187316870357143,3.884507805928572,4.082785742341271,4.052612248242424,3.9978346238031137,3.873656975916666,4.084404680341801,4.086138971236842,4.007122169309344,3.97863968897619,4.173276574976191
t358,3.9700364105687833,3.964912493688974,3.9687669288837717,4.0172819161092095,3.8925012817952185,3.9928972805075973,4.016976233904898,4.0619396904162075,3.94639327795122,4.082406587116621,4.083079026893454,4.151131293393284,4.477283584583334,4.203659035939154,3.8833251297500007,4.106817504704585,4.053111543878788,3.983778499634615,3.868257049523809,4.094147207662656,4.082086010013158,4.015118173004148,3.97414541362951,4.1831781064843
t359,3.98252078207672,3.9708025366015276,3.9879086773121344,4.018975575389506,3.8930959394767877,4.014268846263739,4.02896794068464,4.057758350932879,3.9625697913507656,4.105688562783868,4.093458986829524,4.14984780567152,4.475524287916667,4.2100292818253955,3.882051988333333,4.124500413231922,3.9930288819242428,3.985838423940476,3.863285932031746,4.0946936670920335,4.0261039060657895,4.0194320619125605,3.9729876340883834,4.186471126990705
t360,3.963186041816579,3.975615329174448,3.997976544299499,4.031673542916865,3.884622542823417,4.015888418118786,4.0254263544440185,4.062054167832299,3.9594421787866927,4.113794286591839,4.091657549575455,4.153239189092747,4.473514309583334,4.291961146279762,3.93097257875,4.1342101065388,3.9952897610757576,3.9755371820833334,3.8798786733015875,4.097174887471681,4.027319126460526,4.020391858308803,3.980879603767677,4.187573563500764
t361,4.070553034002976,3.99372929363998,3.9962472863220553,4.027266031242948,3.9027370445474703,4.033374299428806,4.021199730079364,4.044455111976481,3.9650558572216736,4.133789161198964,4.0744715633479185,4.138770446371022,4.48433806375,4.342085800446428,3.8963256649166667,4.14242934861552,3.9979457903181825,4.000798554067461,3.8749876337857145,4.10328811738456,4.030359128745614,4.0335072033549775,3.9788268169751078,4.197436408714227
t362,4.1219736163343255,4.000561711310383,4.0084854873358395,4.032560007004516,3.9269148697160254,4.029786703434759,4.021005080738747,4.044709981826367,3.9903387333666727,4.136782595038371,4.082334529179726,4.143335919120856,4.482084685833334,4.350692834226191,3.9978113093518512,4.1446150894179885,3.998179765560606,4.005897722123016,3.9742340321693126,4.110918063152958,4.031147765052632,4.036384371834776,4.025209540750722,4.206011179968708
t363,4.1210929767559525,4.0269778153211,4.012509778622077,4.036184276798535,3.9320138408730663,4.028886530951492,4.029886005434934,4.05162767405567,3.990324129538724,4.142521571048193,4.10405316609578,4.150296779699723,4.478186059166666,4.396687745535714,4.010849340416667,4.142662849382717,3.99671869210606,4.1502406824515,3.9637349196119924,4.10173597657648,4.011708097592106,4.044961363308802,4.021779272286797,4.198574355397249
t364,4.128264949236112,3.9687356050203246,4.012118564047097,4.035843373603942,3.943571506160759,4.0175657920097105,4.030171060896922,4.053407507720936,3.997656035646199,4.129692868196461,4.105716148527852,4.152886522676207,4.486227600416667,4.397590583333333,4.010261338645834,4.149763567416226,4.000914355712121,4.15320674420194,3.9601741094003526,4.111340712068001,4.017843492723684,4.044908270417749,4.0183953714155844,4.206107912374586
t365,4.120996464479166,3.9775962915584406,4.013485336705772,4.038888047534096,3.9245661194103123,4.024303799345287,4.042556376341801,4.054122838659266,3.99285352081096,4.135112841376449,4.114002059452223,4.153285367314811,4.491722237916667,4.398051879166667,4.012787116041666,4.119546985,4.0046099227575755,4.153027172508818,3.965006570493827,4.073857631156806,4.01984168743421,4.046421406121212,4.020698792595238,4.187575808467873
t366,4.178995706200396,4.0050743557726065,4.010376795536285,4.048958827672423,4.002034856235162,4.038961470827444,4.041802427211726,4.054892767273289,4.033542540929881,4.146193989283821,4.113102431922742,4.152123186548221,4.476165790625,4.496622519940476,3.9970679406250005,4.098823293015872,4.020188492272727,4.267548616732804,3.961969412363316,4.0678655565436115,4.04675032330827,4.083651928542569,4.023324600722777,4.191554318066849
t367,4.1959737822916665,4.007026615562169,4.01579688206074,4.04612874251845,3.9778485184290275,4.033166324527681,4.06005946248442,4.054710267506023,3.9944980312438205,4.146627397243585,4.10956954599907,4.155411008759901,4.4835791177083335,4.53916436952381,4.005932994791666,4.094850748544974,4.020373087727274,4.282268714920636,3.9605032540123455,4.068680531268037,4.048106869150376,4.092510536933455,4.021096842075008,4.191895368957973
t368,4.207750958472222,4.005047406318342,4.02430340201825,4.0499913589848076,3.9680872822448165,4.017888981928385,4.06791930991392,4.0558492037800296,3.988185430596084,4.150002383512803,4.116567338689606,4.154520880306144,4.485302647916667,4.536055752619047,4.008944605729167,4.088249481031746,4.020204548409091,4.278467549074074,3.9646859464638453,4.065154086769479,4.034949727175439,4.088406523178267,4.023490779063186,4.194701730816852
t369,4.217369947638889,3.997470644435626,4.053724788145855,4.047872145558506,3.9755235912001594,3.9928052059765804,4.079234460372257,4.059251120017546,4.016061759056048,4.136363913823919,4.124981828925856,4.162608259556135,4.45900275,4.536849922261904,4.053807930357143,4.096745201190476,4.001142264318182,4.292725907363316,3.9508732380246903,4.070257622085939,4.021682084315789,4.095945101039683,4.014704936377205,4.207123618874105
t370,4.243414123888889,3.9987025898979107,4.04888976639374,4.0281414245598315,3.982826640986044,3.9826335484418287,4.067041220508818,4.056480715915166,4.028474372642677,4.131987807922988,4.1207382276381725,4.167822857568458,4.465179170833333,4.526689288035714,4.052665843452381,4.104654720793651,4.003175659545454,4.288214723015873,3.9514813522486776,4.078038929463684,4.019749947736842,4.088081208936508,4.022121911981851,4.2210120838437595
t371,4.432736602083334,3.9858488781481487,4.070544682032894,4.029687917560336,4.08188681660183,3.9703273468303935,4.068539928776124,4.057442393165916,4.0547283405000005,4.139549181362062,4.152194461710326,4.1697891616384055,4.423671716249999,4.564525708154763,4.2454836275,4.10165967984127,3.977672046166667,4.309107957429453,4.029050242169312,4.058636621770684,3.9953959865,4.097767322396825,4.098710039037296,4.199607842573448
t372,4.460470444772728,3.991181773316498,4.062753091027426,4.038202040508538,4.096358176019139,3.972772734243063,4.066180569177485,4.066061437409166,4.067415782713586,4.143315729416485,4.132424047057401,4.1775536469564845,4.413999270625,4.564744357619047,4.2720423475,4.108937027354497,3.9687662679999995,4.312567237522046,4.069641326600529,4.052544678357383,3.9898704426666667,4.0988077224047625,4.133275433844156,4.195783678407511
t373,4.460831898333334,3.994823941618567,4.080239656694464,4.03859124876511,4.109364834571428,3.9809169620371705,4.071308156166973,4.063760671805917,4.0652542304520765,4.150403251697674,4.133120272079326,4.173072593163022,4.418702376874999,4.5720090367857145,4.270779034166666,4.1027861173280415,3.9774678924999995,4.31574539138007,4.069193400145503,4.073960365018639,3.9950948411111105,4.094929682930736,4.139355754773809,4.205875588864509
t374,4.466182699027778,4.0463053522134045,4.079270113824675,4.037162024803922,4.10905985445614,4.015726346869952,4.063118101984896,4.073477389399082,4.066188976131563,4.182308360889022,4.128039848061215,4.178808504491057,4.515520641428571,4.793658384693878,4.20750902125,4.109296715873016,4.002664827777778,4.333011338183422,4.0694229113359786,4.069231797074916,4.016892052824074,4.097100491740981,4.1449512087532465,4.200471823245409
t375,4.4631296493055554,4.030232352765753,4.129798049947512,4.03675181692577,4.094650142663743,4.010098843729629,4.078392999622807,4.070664463307452,4.142496804441434,4.177856679985014,4.147561657779699,4.174646507606882,4.5094870642857146,4.783075861224489,4.196941283055556,4.133661973148148,3.998413383333333,4.324271260119048,4.124877542685185,4.077879174175084,3.9755291496296294,4.074772825373016,4.197162320142857,4.217742020932539
t376,4.46524212986111,4.0335776550661375,4.151383220618336,4.034978781757685,4.1099305581578935,4.014401683609068,4.05995640224671,4.066630032083511,4.147944477005244,4.184272034802222,4.128620253788579,4.182211631109515,4.519168264285715,4.78004557585034,4.196369798888889,4.138225031428571,4.008365052777777,4.321128778439154,4.125545158055555,4.081511010416667,3.9856525624074073,4.071893428666668,4.199129577599567,4.224172198201058
t377,4.575668605902778,4.1409860286562195,4.133854702977039,4.0288176857856595,4.148529423875731,4.113902081046196,4.052751982973813,4.060575642993627,4.1914637386611835,4.2450248300657165,4.137677101966927,4.187879045892171,4.516463121428571,4.778858079591837,4.208549775138889,4.1332456739947085,4.000063404166667,4.324870153108466,4.164236557604167,4.077721931018519,3.9769271266203705,4.0753352637301585,4.238081510994068,4.224366716164021
t378,4.583482423611112,4.1449112638746435,4.131014968053352,4.026724481036415,4.138391037565789,4.111444357484375,4.050293123836059,4.064016065397352,4.191126701013888,4.246896133552427,4.137394273804118,4.190433900253414,4.512665675714286,4.785813101020408,4.20490262875,4.1316441806878315,4.002880234722221,4.332284922751323,4.161202866666667,4.0766743774537035,3.9804797977777775,4.029959706260684,4.237288053904923,4.22696351484127
t379,4.635535911111112,4.171292447046533,4.131509298765432,4.039947368119048,4.144165228659775,4.104893645603203,4.013477357925288,4.072048421989365,4.195008384303572,4.258515440842496,4.115838207104241,4.189192549993397,4.522206485,4.810426663061224,4.216987331944445,4.009387045238096,4.008038713888889,4.340066610687831,4.166349985416667,3.947152652237655,3.984578404814815,4.169521472638889,4.238955823658809,4.20624597489899
t380,4.571026097619048,4.24315497925451,4.151316983256173,4.084274572763528,4.1077510674269,4.2125031266281425,4.01757700136941,4.109156072281199,4.156168813366987,4.296450781378269,4.122662424759286,4.2168637733605525,4.658520676666667,4.808390462857143,4.210653261805555,3.9558958425595234,4.210808573214286,4.484065711130952,4.161494249017857,3.9401008743055552,4.130340834285714,4.274648481018518,4.236090472188552,4.211290227231842
t381,4.6099002907407405,4.247963564202278,4.1491348956128755,4.091190631130952,4.065461021780702,4.210994816689665,4.003401227994701,4.094997454852485,4.139958690014423,4.296192796600082,4.11258201809425,4.202396099523734,4.663219546666666,4.810825864693877,4.204848229166666,4.022616015922619,4.2075097375,4.481895160952381,4.160699645089286,3.944176178472222,4.128615627619047,4.450256265451388,4.234979712584576,4.194189761510342
t382,4.597779375925926,4.255717870061729,4.120051171296296,4.0712388063630955,4.056173830517544,4.218433402320607,3.9847438184091635,4.083392387331317,4.155525497620654,4.301459710398495,4.096618369372112,4.196833342699021,4.673935660833333,4.806202191836734,4.216332298611111,4.024284253125,4.220831708928571,4.474268908273809,4.1660682611607145,3.93601143728395,4.136846919047619,4.447805350173611,4.224891783516916,4.190229750469609
t383,4.63151436712963,4.277773377962962,4.126263526157407,4.039240556219781,3.9515233431520462,4.213346498307629,3.994221354953024,4.063109801382259,4.138357446621795,4.2986349027020765,4.107106732270598,4.184859365225201,4.6778179375,4.803622855612245,4.193308665277778,4.062456093303572,4.213280129591836,4.478053818452381,4.151710388194445,3.958599474876543,4.128983922244898,4.444556060243055,4.249154341193182,4.209462307747145
t384,4.607649781481482,4.2254882955555555,4.152148419583333,4.040929962000001,3.948820603745614,4.195569046722445,4.079140552221584,4.085757303563662,4.132266530844406,4.306110783065318,4.2029629350070525,4.203950840413042,4.680570104166667,4.804506745918367,4.305999793333333,4.0598755041666665,4.211905147959183,4.476253661845238,4.191686067569444,3.9577696335978843,4.1332874772161174,4.47532655029762,4.270561722808441,4.2011842587389765
t385,4.613142837962964,4.2344153568939396,4.167111172299382,4.063779314093407,3.955243988346491,4.2121334728016775,4.1199634052776135,4.065499201559282,4.136291556902681,4.320870755817563,4.236584730700702,4.2050463807626555,4.684089877777778,4.811667923979592,4.3043819841666675,4.07016063735119,4.2221835605442175,4.482735142857142,4.186898539166666,3.960466185493827,4.146943297985348,4.479922584375,4.268586715340909,4.2037527193728605
t386,4.621141827777778,4.234796261254209,4.16613433566358,4.056603333309524,3.95187518451417,4.213866643218387,4.121909177304025,4.067161423338052,4.15042646729798,4.320551059931907,4.238971849087641,4.193024674183584,4.683360652777778,4.814855203571428,4.298131169166667,4.075702572619048,4.222961418197278,4.4869358775,4.2637215033333336,3.9564872255698003,4.150150469010988,4.484818769146825,4.338252710465368,4.202974949557526
t387,4.935944604444445,4.182474691388889,4.111165274753087,4.0829272601618385,3.8948213070384603,4.1824191646795335,4.085728325531561,4.0666490339331975,4.103350303610876,4.2996352331212435,4.242055565897991,4.1910369585631475,4.687272894444445,4.890390476785715,4.303109514166667,3.9770427119047618,4.39604089265873,4.4962603961309515,4.283120420833334,3.9174403687710444,4.3071446157478634,4.491291764652778,4.364757748647186,4.174233640326278
t388,4.941013771111111,4.178592899074075,4.119788303869047,4.1171437136263735,3.8911549705131576,4.188666737496493,4.1003662794895375,4.0886175596538115,4.100648777619047,4.305345048530781,4.2484142675845185,4.217190149895204,4.684934734722222,4.889890177777778,4.305940175,3.9854826358630957,4.388226934126984,4.490706532916667,4.306273165347222,3.925048332491583,4.303338443525642,4.488681558263889,4.373582012540584,4.177596878483246
t389,4.9870835,4.178284349351852,4.140258618525132,4.104875250075091,3.9065210679856457,4.186142742361495,4.1107844722153,4.091955999601847,4.1089172852655125,4.307764117449678,4.255379069232401,4.221036592902742,4.6980910499999995,4.886429534920635,4.302752296666666,3.981002275595238,4.399028141666666,4.49270031327381,4.339597334047619,3.9416049742784995,4.386173387094018,4.467231854791667,4.41445725821158,4.199122974907407
t390,4.992585979111111,4.185223673888889,4.17874719398589,3.9283764640608467,3.9707446858333335,4.172848174716287,4.119164535261141,4.087655007931154,4.144016061787518,4.301132805017934,4.249283884017047,4.215592944079754,4.539761983333333,4.882817228571429,4.301280301666667,3.976055336011905,4.192947950198413,4.492460535178571,4.33944780015873,3.9416990478956233,4.19330862948718,4.455568056180556,4.420766877159092,4.197668385952381
t391,4.992851346666667,4.198345358981481,4.215164692839506,3.922036967962964,3.952410437490253,4.134939768050345,4.155978051557472,4.083434148148045,4.147523074808696,4.288075226609286,4.252163364401225,4.19942658317626,4.552092545833333,4.840733929761904,4.303943254166667,3.978631504017857,4.2005243454365075,4.471715686904762,4.336340606984128,3.964673850084175,4.203794769166667,4.426220644444444,4.418141428617424,4.216339236984128
t392,4.994452403111111,4.039563067604166,4.210876343390314,3.9666578076088723,3.9590794911946543,3.9594928478441784,4.1608730365186455,4.124519862083629,4.147177842214285,4.299707829250694,4.254935845084871,4.220977791119774,4.55601454375,4.799765148571429,4.299636518333333,3.985891454910714,4.224147443055556,4.394528393265306,4.34914000515873,3.968162281649831,4.231195683888889,4.38610086875,4.418838058560605,4.215988730440917
t393,4.998258367555556,4.0322261287500005,4.2343598888511815,3.9296919693162398,3.9562489619103314,3.9551268745173838,4.190096122721783,4.116773850892073,4.140325943928572,4.30824679705923,4.264958029840135,4.21612396975633,4.56115531875,4.82652444,4.296178089166668,3.9784685793154764,4.216304468055555,4.392527498095238,4.349936317460318,3.9710883084175084,4.226674045555556,4.389092118402777,4.418931606904762,4.218012633399471
t394,4.999220301777778,4.031940554107143,4.2336529184389144,3.930295710250305,3.955950678947369,4.004264873707838,4.213539919480519,4.1113941657599415,4.146387180444139,4.335034372385968,4.287203832819054,4.208661092492839,4.56049453125,4.818391457142857,4.3102485025,3.9852029235119053,4.225023299999999,4.383501795578232,4.364642723253968,3.9649720043097636,4.236167669444445,4.381890345138889,4.415519941614219,4.218344761762312
t395,4.998071954666666,4.0570605825,4.234167495940171,4.006324768197729,3.9583316199480176,4.056614523381696,4.264028350781626,4.12733804489122,4.14735253573718,4.356223950434504,4.3406467239259605,4.226904510059269,4.566544033333333,5.243070880952382,4.1908403708333335,4.031756745238096,4.224062375,4.434229298027211,4.334355259761904,4.013528687205388,4.1818682887500005,4.4250155215277776,4.404926223237179,4.2598897464102565
t396,5.000223371111111,4.042586405714286,4.232218300263951,3.9829158458994707,3.987786328427551,4.022062567741815,4.256318545137085,4.101239273851011,4.1673175918571435,4.344550901076238,4.336960887234714,4.204797015817529,4.5829848,5.139153978571429,4.14718634,4.036142705952381,4.229008204166667,4.263665534523809,4.308477057777778,4.125385716902357,4.193275155476191,4.275750078571429,4.394246292992424,4.370382411678878
t397,5.018510905333334,3.8512640263888884,4.231870002811295,3.988555303280424,4.004919917714425,4.010541138244047,4.241684981878307,3.9901986171772728,4.179641860121213,4.339028738555796,4.323841257222352,4.184999625695648,4.559780625,5.1388344,4.170873295,4.033278864285714,4.224648125000001,4.2710865616666664,4.330571439365079,4.125010178148148,4.193616347777778,4.289332986706349,4.39520123513986,4.3696662404965405
t398,5.019692665333333,3.8581934838888885,4.232921876189877,3.9880103672486777,4.000840340838207,4.005262131116072,4.261283029973545,3.9884658335812455,4.198743956944444,4.3341705151873064,4.333693318975776,4.1831495271245425,4.571846675,5.1375766857142855,4.178768889285715,4.042000204166667,4.41882978,4.271049666071429,4.31142455079365,4.135693644259259,4.386303048,4.285333107256236,4.385651536458333,4.3798318884106635
t399,4.930721197222222,3.9416740606666663,4.235267910294117,4.161767201295996,3.9777103508771927,4.0100660326636905,4.260382237182539,4.146768371824257,4.181541131975309,4.348970381247595,4.337502090705467,4.2699126330128205,4.583651795833333,5.141119435714286,4.307179124107143,4.099364342857143,4.424165475000001,4.2866585994047615,4.222998656666666,4.181936693020833,4.387991908666667,4.297331019841271,4.372949004395604,4.467039223346445
t400,4.937792171527778,3.939186392,4.268193746139706,4.169093292632576,3.950756489473684,4.012610147075893,4.257470731428572,4.148582142389771,4.171898230493827,4.349180876050986,4.380727654295587,4.337443042129024,4.5649741375,5.123238935714286,4.000892591666666,4.069731607142857,4.4147973050000004,4.298345424404762,4.231930944444445,4.1663217434375,4.381514089333334,4.3058624849206355,4.348890993803419,4.450942032414043
t401,4.934493597222222,3.9286356633333326,4.2622165284801135,4.10658795357684,4.208849580372807,4.0113721864732135,4.269219091666667,4.124931179276896,4.343780902623457,4.349884162070707,4.387426310562943,4.3138890251605035,4.5656375375,5.135382471428572,3.997777488095238,4.376857563888889,4.411358870000001,4.306502827976191,4.2233073488888895,4.408728511802721,4.379254266666667,4.312497414285715,4.342374166239317,4.675876184326923
t402,4.937101595138889,3.9652229213333334,4.273498960487689,4.096972821415043,4.21196659254386,3.9853318371949404,4.272104289052288,4.096966426887126,4.349166522376543,4.166660228235931,4.387936828145217,4.289624104324228,4.5732027375,5.139697078571428,4.007118448809524,4.374772762777777,4.413966655,4.308471363690476,4.234195784444444,4.402764874965986,4.389131934666667,4.312978357936507,4.34774383405983,4.673467688894231
t403,4.940826034027777,4.003919425333334,4.285378141927083,4.0972243644453465,4.204098731907894,4.001136502994792,4.286139826875,4.118296268405955,4.347118276851852,4.181867399699675,4.39876747074294,4.270526486415415,4.509076066666667,5.149675578571428,3.9951626428571427,4.37460739,4.35653289,4.302775226190476,4.230872078055556,4.406721342108844,4.333505028666667,4.3130311841269835,4.343475389722222,4.663797300576923
t404,4.612010586111111,4.029066337333334,4.433992146527778,4.111450945066739,3.974322031954887,4.026965159348959,4.309613774880953,4.142122173518518,4.172908301041667,4.20184264782197,4.359146944013144,4.287153395776036,4.494694866666666,5.138034957142857,4.006409490476191,4.380044672777777,4.35052333,4.312524377380952,4.237247293611111,4.412254206904762,4.320575233333334,4.312167472023809,4.342775452777778,4.660414361658654
t405,4.626140972222222,4.0193342460000006,4.38714964125,4.148360790465883,3.985250985639097,4.017120726041667,4.281319758438553,4.151847045426588,4.178774321354166,4.18416142157197,4.334917971599099,4.27766723222488,4.488141658333333,5.063705375,4.0064564166666665,4.370375311666667,4.342009845,4.216815114999999,4.236237415,4.407530697857143,4.320104825333333,4.242738022222222,4.347519196666666,4.659196748389423
t406,4.633668436111111,3.893515041333333,4.390864343750001,4.153444618965162,4.016011696015037,3.9944217320312503,4.270295761689814,4.15666922233135,4.187398299479167,4.166175162929293,4.325980382558027,4.288519372266028,4.499812775,5.071886841666666,4.016448098809524,4.375939317777777,4.33847029,4.214788126666667,4.223424594920635,4.406294886904762,4.322952132666666,4.245027061904762,4.3411208407575765,4.655979608750001
t407,4.625637561111112,3.8983960680000003,4.47144794875,4.166931441746032,4.011889452631579,3.9853389335937504,4.267254410277778,4.159038310823412,4.166720915252976,4.161803521123738,4.325056524382716,4.319630414672319,4.494057608333334,5.075253633333334,4.073750633333333,4.425700469444444,4.3568498799999995,4.219300353333333,4.252472184444445,4.454791266666667,4.3259244233333325,4.241350015873016,4.359621231666667,4.690748778695054
t408,4.633513399074075,4.075375026666666,4.55003102625,4.16272453829932,4.017522096917294,3.987514742447917,4.260385587569445,4.118521916875,4.171335246354166,4.185272895859635,4.368691021296296,4.302947345443665,4.503976983333333,5.050625374999999,4.081417599999999,4.416419683333333,4.341540355,4.21513427,4.2579734899999995,4.5513646578571425,4.337280474,4.218958606190476,4.363805593333333,4.738486887179487
